sample_id,Yp,D_H,He3oH,Li7oH,Neff,YPCMB,He3oHe4,n,p,H2,H3,He3,He4,Li7,Be7,He6,Li8,Li6,B8
800,0.2469214890293783,2.4526844234831744e-05,1.0262132486257002e-05,5.457396071071658e-10,3.0439772985579183,0.24559546116324824,0.00012518269645623496,4.012146491661837e-16,0.7530183870428766,1.8469164684964876e-05,5.748287051888679e-08,7.670091581902666e-06,0.061730372257344575,2.1025298456482278e-11,3.899266602327689e-10,0.0,0.0,0.0,0.0
801,0.2470697993681514,2.380946884802237e-05,1.0456477531368375e-05,5.511141650315422e-10,3.0439772985579183,0.24574323493991784,0.00012745185189343654,3.831874489335213e-16,0.7528707296971037,1.7925452185311058e-05,5.729655723277354e-08,7.815079311869904e-06,0.06176744984203785,2.0808559465882428e-11,3.9410916410782476e-10,0.0,0.0,0.0,0.0
802,0.24691311999959165,2.4062809025442943e-05,1.0766058088657307e-05,5.954099807584138e-10,3.0439772985579183,0.24558712242053418,0.00013133567072320866,3.9098426090582133e-16,0.7530263156315278,1.8119928424174373e-05,5.767939290358061e-08,8.04944566347304e-06,0.06172827999989791,2.1610160631392786e-11,4.267492234693544e-10,0.0,0.0,0.0,0.0
803,0.24686069715505699,2.443418661386305e-05,1.0409728949099868e-05,5.541643907212198e-10,3.0439772985579183,0.24553488931412276,0.00012702464427637788,3.995799757629762e-16,0.7530789801364435,1.8400872335631525e-05,5.915930933931233e-08,7.780188751145627e-06,0.061715174288764246,2.137021753804722e-11,3.9595933665422255e-10,0.0,0.0,0.0,0.0
804,0.24698257056735515,2.4308631583999403e-05,1.044019785308047e-05,5.643787423150557e-10,3.0439772985579183,0.24565632168053694,0.00012731299229262473,3.9831730501668685e-16,0.75295723667192,1.8303360064763948e-05,5.883136141522908e-08,7.802191164348353e-06,0.06174564264183879,2.163024967616917e-11,4.033228085737488e-10,0.0,0.0,0.0,0.0
805,0.24688138406537585,2.4330472695188475e-05,1.0370514707957591e-05,5.717928795727308e-10,3.0439772985579183,0.24555550134601575,0.000126532094594408,3.994485781653082e-16,0.753058539567674,1.8322270234829802e-05,5.806333215441937e-08,7.751541328385206e-06,0.06172034601634396,2.153749639247214e-11,4.090560144337634e-10,0.0,0.0,0.0,0.0
806,0.24709209527059153,2.4274236068760075e-05,1.0549816151921597e-05,5.452337614722155e-10,3.0439772985579183,0.24576545020652357,0.0001285739711102733,3.9569587599748587e-16,0.7528475250516866,1.8274798546886407e-05,5.901241425868345e-08,7.8833905654658e-06,0.06177302381764788,2.2333795202127223e-11,3.8814409269685187e-10,0.0,0.0,0.0,0.0
807,0.2470633916769106,2.4115256549879843e-05,1.0491004754332924e-05,5.946745572820116e-10,3.0439772985579183,0.24573685042417612,0.0001278770103214215,3.9185159699890915e-16,0.7528765982701769,1.815581231768614e-05,5.747358000801273e-08,7.840958391870411e-06,0.06176584791922765,2.19316654954171e-11,4.2578489226888727e-10,0.0,0.0,0.0,0.0
808,0.2469234991845287,2.4528701311674135e-05,1.0318961166682663e-05,5.356378128423947e-10,3.0439772985579183,0.2455974640439025,0.00012587453888123634,4.086637256257234e-16,0.7530162459363612,1.8470510579411156e-05,5.881173317294813e-08,7.711533666525524e-06,0.06173087479613217,2.1860292926337887e-11,3.8148368208180537e-10,0.0,0.0,0.0,0.0
809,0.24690804781836573,2.3929407129895197e-05,1.058051035485545e-05,5.869827685633781e-10,3.0439772985579183,0.24558206859574616,0.00012907579194915492,3.8693202003981316e-16,0.7530320074813341,1.801960948886313e-05,5.833519613987831e-08,7.909127756553963e-06,0.06172701195459143,2.2640973128182417e-11,4.1937583944004947e-10,0.0,0.0,0.0,0.0
810,0.24707465951117755,2.430670549081467e-05,1.0326469512595544e-05,5.091835688315417e-10,3.0439772985579183,0.24574807750504538,0.0001258638465274716,4.000971219722195e-16,0.7528654151259332,1.8299677919685986e-05,5.838816291728556e-08,7.716053593468253e-06,0.06176866487779439,2.0123387992033267e-11,3.6322331093162956e-10,0.0,0.0,0.0,0.0
811,0.24703112271351693,2.4306352625481123e-05,1.0421926486980436e-05,5.709500221089204e-10,3.0439772985579183,0.24570469818084978,0.00012705701826185018,3.9460472046513224e-16,0.7529087330702929,1.830046516081078e-05,5.781998794158109e-08,7.788939479522588e-06,0.06175778067837923,2.116329362785076e-11,4.0870996416463224e-10,0.0,0.0,0.0,0.0
812,0.24704909055954574,2.4375438579073713e-05,1.0412593221554444e-05,5.439262083580047e-10,3.0439772985579183,0.24572260103355703,0.00012693095794987321,4.00686632461301e-16,0.7528906838609511,1.835204062120942e-05,5.8049746342241094e-08,7.781494684999788e-06,0.061762272639886436,2.2394114736909794e-11,3.871228602436426e-10,0.0,0.0,0.0,0.0
813,0.2469292440279541,2.40496398732553e-05,1.0326837322786542e-05,5.589710229243839e-10,3.0439772985579183,0.24560318809778603,0.0001259668411893696,3.96954108532817e-16,0.7530112050580651,1.8109648302172463e-05,5.9142358459032105e-08,7.717081858411065e-06,0.061732311006988526,2.115573221693453e-11,3.997557113478951e-10,0.0,0.0,0.0,0.0
814,0.2469987564392284,2.402382164214362e-05,1.0385555703542079e-05,5.497270036483235e-10,3.0439772985579183,0.245672448993476,0.00012663573027172818,3.868871032885386e-16,0.7529416044444905,1.808853481212389e-05,5.7907395809640017e-08,7.761809578662962e-06,0.0617496891098071,2.1856319254512214e-11,3.920560128789188e-10,0.0,0.0,0.0,0.0
815,0.24709704101669805,2.4297528733329378e-05,1.0352214554033794e-05,5.547880314509497e-10,3.0439772985579183,0.245770378066697,0.00012616245236399902,3.9491157269532325e-16,0.7528429908363671,1.8292224201532255e-05,5.8520235426297894e-08,7.735071931212271e-06,0.06177426025417451,2.2047186461639288e-11,3.956210944161142e-10,0.0,0.0,0.0,0.0
816,0.2470269080455171,2.4224576427034784e-05,1.0512912544886722e-05,5.634555086900489e-10,3.0439772985579183,0.24570049875881808,0.0001281691483260116,3.9531065355712917e-16,0.7529128650747058,1.8238995242899937e-05,5.8334032962985605e-08,7.856973071487493e-06,0.06175672701137928,2.105224052073345e-11,4.0318066086921704e-10,0.0,0.0,0.0,0.0
817,0.24723583261521603,2.4267652327665202e-05,1.0454468353126088e-05,5.645688166839317e-10,3.0439772985579183,0.24590866787718307,0.00012731359072680305,3.976641458348325e-16,0.7527040243314219,1.8266359568109395e-05,5.907996061347533e-08,7.810040441030024e-06,0.06180895815380401,2.1956573911803445e-11,4.029966464182208e-10,0.0,0.0,0.0,0.0
818,0.24699539869235942,2.4396524560691066e-05,1.0293410019304556e-05,5.475271678823205e-10,3.0439772985579183,0.2456691033943076,0.0001255143637788673,4.065857464032688e-16,0.752944608857466,1.8369231642831096e-05,5.837510102070065e-08,7.69199247977409e-06,0.061748849673089856,2.269536247008957e-11,3.8956226678990036e-10,0.0,0.0,0.0,0.0
819,0.24707144675797413,2.4445637223279108e-05,1.018667575101241e-05,5.517422968109077e-10,3.0439772985579183,0.24574487637151382,0.00012416213652051934,4.11056800183149e-16,0.7528687339350366,1.8404355946525345e-05,5.925627463379607e-08,7.609973401037656e-06,0.06176786168949353,2.1379411658443307e-11,3.9401011279999396e-10,0.0,0.0,0.0,0.0
820,0.247032392607494,2.474933221905832e-05,1.0353693535732455e-05,5.811398397444129e-10,3.0439772985579183,0.24570596348121365,0.00012622422092025665,4.0902610012315694e-16,0.7529069503393896,1.8633944243987598e-05,5.9183419886240904e-08,7.736184404850734e-06,0.0617580981518735,2.2573420462754076e-11,4.149708039999334e-10,0.0,0.0,0.0,0.0
821,0.24695861498838428,2.4417059103064203e-05,1.0334490009861869e-05,5.593968980800901e-10,3.0439772985579183,0.24563245277738882,0.00012604018482972464,3.9971887577363394e-16,0.7529812658565045,1.838558807191837e-05,5.939349513926648e-08,7.722283874467923e-06,0.06173965374709607,2.1063172409769096e-11,4.001522120227791e-10,0.0,0.0,0.0,0.0
822,0.2470599827400715,2.4103498416347324e-05,1.0404014854972081e-05,6.1422947209252e-10,3.0439772985579183,0.24573345381710335,0.0001268190326319228,3.957036127773603e-16,0.752880220999057,1.8147047214549996e-05,5.8728128917248414e-08,7.774248874371604e-06,0.06176499568501787,2.289185876369179e-11,4.395493619294588e-10,0.0,0.0,0.0,0.0
823,0.2471168940383739,2.4700223964797016e-05,1.0171550782530308e-05,5.423720409917429e-10,3.0439772985579183,0.24579015929485382,0.00012394744287002197,4.0748858825058503e-16,0.7528229411842725,1.8594895253088742e-05,5.885397588558304e-08,7.5985228006240726e-06,0.06177922350959347,2.3129616514955442e-11,3.8518049860056525e-10,0.0,0.0,0.0,0.0
824,0.2470390669835872,2.4372827761805636e-05,1.0494014839398251e-05,5.661239437484309e-10,3.0439772985579183,0.24571261371432776,0.00012793036169947823,4.0291570839267035e-16,0.752900526556816,1.8350314855542048e-05,5.857748995448574e-08,7.8423718083235e-06,0.0617597667458968,2.1932804399965684e-11,4.043022109446492e-10,0.0,0.0,0.0,0.0
825,0.2469966520449159,2.3853828681214124e-05,1.0515663586504819e-05,5.608246159973087e-10,3.0439772985579183,0.24567035221245004,0.00012822363826031145,3.8517872279038277e-16,0.7529436707151738,1.7960589327844253e-05,5.854178089756043e-08,7.859160559931267e-06,0.06174916301122897,2.275958378832443e-11,3.9950976120811695e-10,0.0,0.0,0.0,0.0
826,0.24691578698618263,2.4598945423861723e-05,1.0292346916473385e-05,5.422849871288258e-10,3.0439772985579183,0.24558977975533483,0.00012555508793404607,4.01097628545459e-16,0.7530239118187646,1.8523594109692654e-05,5.9135441432601674e-08,7.691247895405986e-06,0.06172894674654566,2.3094942473087806e-11,3.8525861985524905e-10,0.0,0.0,0.0,0.0
827,0.24724941117889093,2.4705243637151125e-05,1.0139368176596313e-05,5.451127953160269e-10,3.0439772985579183,0.24592219736353277,0.00012346732901615066,4.1164480469079196e-16,0.7526904997279953,1.8595402179149156e-05,5.8826905160342464e-08,7.572979194608068e-06,0.06181235279472273,2.2623768559037447e-11,3.8767745375550727e-10,0.0,0.0,0.0,0.0
828,0.24703269486588414,2.4394486079209395e-05,1.0537181053750801e-05,5.482257452834533e-10,3.0439772985579183,0.24570626464624173,0.00012846097051150563,3.995719921082765e-16,0.7529067681542801,1.8366773674682123e-05,5.786482439306283e-08,7.875650108242965e-06,0.061758173716471035,2.2013600817875646e-11,3.9074927328246084e-10,0.0,0.0,0.0,0.0
829,0.24708168226159002,2.3997895317841692e-05,1.0421071798102859e-05,5.638934160331763e-10,3.0439772985579183,0.2457550748565524,0.00012701215096990335,3.8991517192698304e-16,0.7528586439405368,1.8067022926417253e-05,5.7361951003213056e-08,7.788232031323477e-06,0.061770420565397506,2.2781975307455302e-11,4.017500572142788e-10,0.0,0.0,0.0,0.0
830,0.24712107336599703,2.4054316907445707e-05,1.0226152572680073e-05,5.373869804492165e-10,3.0439772985579183,0.24579432350969085,0.00012461014514658408,3.941342500483354e-16,0.7528196113361454,1.810856150521975e-05,5.857881700163125e-08,7.639869388227505e-06,0.06178026834149926,2.1281607210673406e-11,3.832738505482105e-10,0.0,0.0,0.0,0.0
831,0.24699707576439092,2.4760378206412826e-05,1.0276616149829239e-05,5.584157240095547e-10,3.0439772985579183,0.2456707743989859,0.00012530837021446637,4.064442410086588e-16,0.7529424219150481,1.8643139134269048e-05,5.874739500288064e-08,7.678952857940844e-06,0.06174926894109773,2.197701997851369e-11,3.984778676926855e-10,0.0,0.0,0.0,0.0
832,0.24708985266369388,2.4180779236075617e-05,1.037200908152791e-05,5.549015316243765e-10,3.0439772985579183,0.24576321570996612,0.00012640859452451263,3.9193207177040544e-16,0.7528503096886341,1.820450713639202e-05,5.7291346822272994e-08,7.75127890229934e-06,0.06177246316592347,2.306740962203997e-11,3.9469038030806925e-10,0.0,0.0,0.0,0.0
833,0.24675044137113142,2.5089406786161227e-05,1.0117047752966801e-05,5.307571980246992e-10,3.0439772985579183,0.24542503271506663,0.00012352639438891125,4.1873055438982285e-16,0.7531889015624655,1.8897062738122642e-05,5.901497650221223e-08,7.561033107609863e-06,0.061687610342782855,2.243658006410357e-11,3.773238509124916e-10,0.0,0.0,0.0,0.0
834,0.24715366023786686,2.4515660734759066e-05,1.0257623865812831e-05,5.555567483453341e-10,3.0439772985579183,0.24582679255331435,0.00012497161988547483,4.01796147740671e-16,0.7527862613361418,1.8455052588704528e-05,5.866389457406863e-08,7.663134425563553e-06,0.061788415059466716,2.321790793350965e-11,3.9499757961343814e-10,0.0,0.0,0.0,0.0
835,0.24698832306375496,2.4286195228542233e-05,1.038631568180245e-05,5.61222327758295e-10,3.0439772985579183,0.2456620533645293,0.00012665203489140042,4.0041884337962775e-16,0.7529516401385399,1.8286330530055654e-05,5.929146648909521e-08,7.761101961120698e-06,0.06174708076593874,2.096145745474433e-11,4.016118147132331e-10,0.0,0.0,0.0,0.0
836,0.24713235898534708,2.415795054234061e-05,1.0362554516802406e-05,5.542417080952487e-10,3.0439772985579183,0.24580556832057046,0.00012626452557697347,3.9266536913083954e-16,0.7528078624678697,1.818629510938395e-05,5.701209739049861e-08,7.744000418110288e-06,0.06178308974633677,2.0058944511126033e-11,3.9717857105059916e-10,0.0,0.0,0.0,0.0
837,0.2468536256711202,2.455986492961782e-05,1.0429558331830447e-05,5.76709408516141e-10,3.0439772985579183,0.2455278434275531,0.00012727141332396407,3.9893009064676274e-16,0.7530858168611037,1.8495685942519607e-05,5.7783169503062224e-08,7.796569286323998e-06,0.06171340641778005,2.0786673859584475e-11,4.135250021442775e-10,0.0,0.0,0.0,0.0
838,0.24687109943340782,2.4240883433960712e-05,1.0543278364070178e-05,5.811103266604594e-10,3.0439772985579183,0.24554525393958385,0.00012864708032038892,3.954427039811843e-16,0.7530685679755648,1.8255047374075383e-05,5.73828361478819e-08,7.882428703250201e-06,0.061717774858351955,2.18614753074243e-11,4.157544462265805e-10,0.0,0.0,0.0,0.0
839,0.24689633782535447,2.404719396664842e-05,1.0780787891362835e-05,5.701683880368238e-10,3.0439772985579183,0.24557040098309,0.0001315272290174718,3.868026459985892e-16,0.7530430868310449,1.8108573174269806e-05,5.7225046193393477e-08,8.061172745989227e-06,0.06172408445633862,2.2297555754512308e-11,4.070638071862185e-10,0.0,0.0,0.0,0.0
840,0.24691256769402498,2.476957294604324e-05,1.0076145801504165e-05,5.183516009705107e-10,3.0439772985579183,0.24558657211376692,0.00012291984271115098,4.087259544869249e-16,0.7530273624024292,1.8652166183393507e-05,5.960614933602118e-08,7.5280073467529716e-06,0.061728141923506244,2.0746025877569168e-11,3.69586912998331e-10,0.0,0.0,0.0,0.0
841,0.2468427164934515,2.4457867815422065e-05,1.0473462162546829e-05,5.591605976920271e-10,3.0439772985579183,0.24551697374033415,0.00012781467873665287,4.0138182482850474e-16,0.7530967796856287,1.841914148977114e-05,5.87477552051173e-08,7.82878287156818e-06,0.06171067912336287,2.269645477350098e-11,3.9840559067545596e-10,0.0,0.0,0.0,0.0
842,0.24703430050859954,2.46106075923115e-05,1.0318908601645169e-05,5.75262117527329e-10,3.0439772985579183,0.24570786448087292,0.00012579890761091938,4.0291019013295707e-16,0.7529053300621052,1.8529457632318242e-05,5.94156885560537e-08,7.7097455980463e-06,0.061758575127149884,2.2448705957885547e-11,4.1066920851125366e-10,0.0,0.0,0.0,0.0
843,0.24717450856971224,2.4331716912725055e-05,1.0361680969915007e-05,5.55057725855393e-10,3.0439772985579183,0.24584756550927064,0.00012622524145690768,4.0080389461632425e-16,0.752765456608638,1.8316075991879597e-05,5.921997305230295e-08,7.740695533498803e-06,0.06179362714242806,2.207248519875883e-11,3.957557972489283e-10,0.0,0.0,0.0,0.0
844,0.24694837799316133,2.425711601369515e-05,1.0294079290248051e-05,5.791927258397196e-10,3.0439772985579183,0.24562225282404096,0.00012555429936793257,4.0019601017386786e-16,0.7529918340621122,1.8265410276209743e-05,5.8326755060412886e-08,7.693030889684274e-06,0.06173709449829033,2.2750749659467108e-11,4.133766432460175e-10,0.0,0.0,0.0,0.0
845,0.24683353373764805,2.455412094686809e-05,1.0368866032049325e-05,5.353903045438721e-10,3.0439772985579183,0.24550782422676665,0.00012654448777517152,4.0246448864655176e-16,0.7531060531600088,1.8491857115109325e-05,5.8313331419453856e-08,7.750542441722095e-06,0.06170838343441201,2.2325868737414576e-11,3.80879810417756e-10,0.0,0.0,0.0,0.0
846,0.24714687679014238,2.4409989781198587e-05,1.0320941130743015e-05,5.544217052003898e-10,3.0439772985579183,0.24582003363206864,0.00012574761955979545,3.994491065209895e-16,0.7527930603495535,1.8375670910489812e-05,5.8957556846533563e-08,7.710575302653082e-06,0.061786719197535596,2.268235824725496e-11,3.946824539347644e-10,0.0,0.0,0.0,0.0
847,0.24698786550947982,2.389667954907086e-05,1.0361583697352913e-05,5.608088178646973e-10,3.0439772985579183,0.24566159746565844,0.00012635086861544946,3.91278834396312e-16,0.7529527400471394,1.7993070344501344e-05,5.8244663996034015e-08,7.743538172153612e-06,0.061746966377369955,2.2018915298735256e-11,4.002436207550857e-10,0.0,0.0,0.0,0.0
848,0.24692832324415623,2.4100237078452762e-05,1.0296575109890608e-05,5.613332357987226e-10,3.0439772985579183,0.24560227064610546,0.0001255983230915975,3.9465233750148635e-16,0.7530121179200394,1.8147770564820777e-05,5.9137765533310067e-08,7.69430806528818e-06,0.06173208081103906,2.0773623768185895e-11,4.0191710497951913e-10,0.0,0.0,0.0,0.0
849,0.2469511757699128,2.4639347044490102e-05,1.0368180192287897e-05,5.367440472258056e-10,3.0439772985579183,0.24562504047707853,0.0001264560622257227,4.041906753223877e-16,0.7529882937678873,1.855313989058544e-05,5.883090305924916e-08,7.74828740940962e-06,0.0617377939424782,2.1267242736571302e-11,3.828947415740584e-10,0.0,0.0,0.0,0.0
850,0.2470656873068789,2.4222917525312535e-05,1.035871259640244e-05,5.642510026640637e-10,3.0439772985579183,0.245739137751185,0.00012626293884237128,3.933038292983423e-16,0.7528744396603619,1.8236815458808836e-05,5.8153336964490635e-08,7.740656604654728e-06,0.06176642182671972,2.1598492493437806e-11,4.032116649650666e-10,0.0,0.0,0.0,0.0
851,0.247086890541052,2.442035656340348e-05,1.0141293055055237e-05,5.474419420680875e-10,3.0439772985579183,0.2457602642998874,0.00012359874316672907,4.024692986054348e-16,0.7528534319552519,1.8384949248329272e-05,5.954921790951978e-08,7.5753580630527765e-06,0.061771722635263,2.3175028343206258e-11,3.889685165390016e-10,0.0,0.0,0.0,0.0
852,0.2469842835741856,2.3867078133114277e-05,1.0566354402486884e-05,5.810398346046323e-10,3.0439772985579183,0.2456580284896966,0.00012885028654152896,3.9024688345997913e-16,0.7529559036534399,1.7970857383286315e-05,5.747477750925153e-08,7.898524149937762e-06,0.0617460708935464,2.1899150777992815e-11,4.1559822294538334e-10,0.0,0.0,0.0,0.0
