YPBBN	DoH	He3oH	Li7oH	Neff	YPCMB	He3oHe4	n	p	H2	H3	He3	He4	Li7	Be7	He6	Li8	Li6	B8
2.4688196114e-01	2.4239836472e-05	1.0193799275e-05	5.3644357071e-10	3.0439772986e+00	2.4555607633e-01	1.2437566746e-04	3.9996053243e-16	7.5305849843e-01	1.8254014856e-05	5.8882839637e-08	7.6176443354e-06	6.1720490284e-02	2.0815278014e-11	3.8315811184e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695468734e-01	2.4058035817e-05	1.0549805978e-05	5.7651357522e-10	3.0439772986e+00	2.4562853934e-01	1.2866892059e-04	3.9228872419e-16	7.5298524738e-01	1.8115346051e-05	5.6811587981e-08	7.8870366760e-06	6.1738671836e-02	2.1977343372e-11	4.1212887368e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691604378e-01	2.3964272150e-05	1.0594171946e-05	5.7274437057e-10	3.0439772986e+00	2.4559003562e-01	1.2923688326e-04	3.9078628053e-16	7.5302392886e-01	1.8045670367e-05	5.8079346890e-08	7.9195856347e-06	6.1729010946e-02	2.2295463976e-11	4.0899475218e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703639700e-01	2.4614921319e-05	1.0411450426e-05	5.6148548700e-10	3.0439772986e+00	2.4570995339e-01	1.2692562790e-04	4.0501428001e-16	7.5290301831e-01	1.8532648556e-05	5.8624762504e-08	7.7801876881e-06	6.1759099250e-02	2.1720753338e-11	4.0102336456e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711439878e-01	2.4399906060e-05	1.0264545519e-05	5.2678234045e-10	3.0439772986e+00	2.4578767306e-01	1.2508236643e-04	4.0085628320e-16	7.5282567845e-01	1.8368875834e-05	5.9002550753e-08	7.6684108938e-06	6.1778599696e-02	2.1793594465e-11	3.7478167838e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696249093e-01	2.4289592566e-05	1.0581905144e-05	5.4737674269e-10	3.0439772986e+00	2.4563631469e-01	1.2905492502e-04	3.9562883070e-16	7.5297702339e-01	1.8289505110e-05	5.8085119154e-08	7.9098463181e-06	6.1740622732e-02	2.0615681663e-11	3.9154642872e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4693743275e-01	2.3930602362e-05	1.0506424755e-05	5.9512970687e-10	3.0439772986e+00	2.4561134719e-01	1.2815176815e-04	3.9170292620e-16	7.5300279039e-01	1.8019810354e-05	5.8164499925e-08	7.8532026575e-06	6.1734358189e-02	2.2424234440e-11	4.2571009547e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703170874e-01	2.4369736731e-05	1.0483683980e-05	5.4481861932e-10	3.0439772986e+00	2.4570528209e-01	1.2780948096e-04	3.9725789194e-16	7.5290791231e-01	1.8348167606e-05	5.9584783032e-08	7.8336638353e-06	6.1757927185e-02	2.3679968937e-11	3.8651828032e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692148903e-01	2.4526844235e-05	1.0262132486e-05	5.4573960711e-10	3.0439772986e+00	2.4559546116e-01	1.2518269646e-04	4.0121464917e-16	7.5301838704e-01	1.8469164685e-05	5.7482870519e-08	7.6700915819e-06	6.1730372257e-02	2.1025298456e-11	3.8992666023e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706979937e-01	2.3809468848e-05	1.0456477531e-05	5.5111416503e-10	3.0439772986e+00	2.4574323494e-01	1.2745185189e-04	3.8318744893e-16	7.5287072970e-01	1.7925452185e-05	5.7296557233e-08	7.8150793119e-06	6.1767449842e-02	2.0808559466e-11	3.9410916411e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691312000e-01	2.4062809025e-05	1.0766058089e-05	5.9540998076e-10	3.0439772986e+00	2.4558712242e-01	1.3133567072e-04	3.9098426091e-16	7.5302631563e-01	1.8119928424e-05	5.7679392904e-08	8.0494456635e-06	6.1728280000e-02	2.1610160631e-11	4.2674922347e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4686069716e-01	2.4434186614e-05	1.0409728949e-05	5.5416439072e-10	3.0439772986e+00	2.4553488931e-01	1.2702464428e-04	3.9957997576e-16	7.5307898014e-01	1.8400872336e-05	5.9159309339e-08	7.7801887511e-06	6.1715174289e-02	2.1370217538e-11	3.9595933665e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698257057e-01	2.4308631584e-05	1.0440197853e-05	5.6437874232e-10	3.0439772986e+00	2.4565632168e-01	1.2731299229e-04	3.9831730502e-16	7.5295723667e-01	1.8303360065e-05	5.8831361415e-08	7.8021911643e-06	6.1745642642e-02	2.1630249676e-11	4.0332280857e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4688138407e-01	2.4330472695e-05	1.0370514708e-05	5.7179287957e-10	3.0439772986e+00	2.4555550135e-01	1.2653209459e-04	3.9944857817e-16	7.5305853957e-01	1.8322270235e-05	5.8063332154e-08	7.7515413284e-06	6.1720346016e-02	2.1537496392e-11	4.0905601443e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709209527e-01	2.4274236069e-05	1.0549816152e-05	5.4523376147e-10	3.0439772986e+00	2.4576545021e-01	1.2857397111e-04	3.9569587600e-16	7.5284752505e-01	1.8274798547e-05	5.9012414259e-08	7.8833905655e-06	6.1773023818e-02	2.2333795202e-11	3.8814409270e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706339168e-01	2.4115256550e-05	1.0491004754e-05	5.9467455728e-10	3.0439772986e+00	2.4573685042e-01	1.2787701032e-04	3.9185159700e-16	7.5287659827e-01	1.8155812318e-05	5.7473580008e-08	7.8409583919e-06	6.1765847919e-02	2.1931665495e-11	4.2578489227e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692349918e-01	2.4528701312e-05	1.0318961167e-05	5.3563781284e-10	3.0439772986e+00	2.4559746404e-01	1.2587453888e-04	4.0866372563e-16	7.5301624594e-01	1.8470510579e-05	5.8811733173e-08	7.7115336665e-06	6.1730874796e-02	2.1860292926e-11	3.8148368208e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4690804782e-01	2.3929407130e-05	1.0580510355e-05	5.8698276856e-10	3.0439772986e+00	2.4558206860e-01	1.2907579195e-04	3.8693202004e-16	7.5303200748e-01	1.8019609489e-05	5.8335196140e-08	7.9091277566e-06	6.1727011955e-02	2.2640973128e-11	4.1937583944e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707465951e-01	2.4306705491e-05	1.0326469513e-05	5.0918356883e-10	3.0439772986e+00	2.4574807751e-01	1.2586384653e-04	4.0009712197e-16	7.5286541513e-01	1.8299677920e-05	5.8388162917e-08	7.7160535935e-06	6.1768664878e-02	2.0123387992e-11	3.6322331093e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703112271e-01	2.4306352625e-05	1.0421926487e-05	5.7095002211e-10	3.0439772986e+00	2.4570469818e-01	1.2705701826e-04	3.9460472047e-16	7.5290873307e-01	1.8300465161e-05	5.7819987942e-08	7.7889394795e-06	6.1757780678e-02	2.1163293628e-11	4.0870996416e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704909056e-01	2.4375438579e-05	1.0412593222e-05	5.4392620836e-10	3.0439772986e+00	2.4572260103e-01	1.2693095795e-04	4.0068663246e-16	7.5289068386e-01	1.8352040621e-05	5.8049746342e-08	7.7814946850e-06	6.1762272640e-02	2.2394114737e-11	3.8712286024e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692924403e-01	2.4049639873e-05	1.0326837323e-05	5.5897102292e-10	3.0439772986e+00	2.4560318810e-01	1.2596684119e-04	3.9695410853e-16	7.5301120506e-01	1.8109648302e-05	5.9142358459e-08	7.7170818584e-06	6.1732311007e-02	2.1155732217e-11	3.9975571135e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699875644e-01	2.4023821642e-05	1.0385555704e-05	5.4972700365e-10	3.0439772986e+00	2.4567244899e-01	1.2663573027e-04	3.8688710329e-16	7.5294160444e-01	1.8088534812e-05	5.7907395810e-08	7.7618095787e-06	6.1749689110e-02	2.1856319255e-11	3.9205601288e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709704102e-01	2.4297528733e-05	1.0352214554e-05	5.5478803145e-10	3.0439772986e+00	2.4577037807e-01	1.2616245236e-04	3.9491157270e-16	7.5284299084e-01	1.8292224202e-05	5.8520235426e-08	7.7350719312e-06	6.1774260254e-02	2.2047186462e-11	3.9562109442e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702690805e-01	2.4224576427e-05	1.0512912545e-05	5.6345550869e-10	3.0439772986e+00	2.4570049876e-01	1.2816914833e-04	3.9531065356e-16	7.5291286507e-01	1.8238995243e-05	5.8334032963e-08	7.8569730715e-06	6.1756727011e-02	2.1052240521e-11	4.0318066087e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4723583262e-01	2.4267652328e-05	1.0454468353e-05	5.6456881668e-10	3.0439772986e+00	2.4590866788e-01	1.2731359073e-04	3.9766414583e-16	7.5270402433e-01	1.8266359568e-05	5.9079960613e-08	7.8100404410e-06	6.1808958154e-02	2.1956573912e-11	4.0299664642e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699539869e-01	2.4396524561e-05	1.0293410019e-05	5.4752716788e-10	3.0439772986e+00	2.4566910339e-01	1.2551436378e-04	4.0658574640e-16	7.5294460886e-01	1.8369231643e-05	5.8375101021e-08	7.6919924798e-06	6.1748849673e-02	2.2695362470e-11	3.8956226679e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707144676e-01	2.4445637223e-05	1.0186675751e-05	5.5174229681e-10	3.0439772986e+00	2.4574487637e-01	1.2416213652e-04	4.1105680018e-16	7.5286873394e-01	1.8404355947e-05	5.9256274634e-08	7.6099734010e-06	6.1767861689e-02	2.1379411658e-11	3.9401011280e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703239261e-01	2.4749332219e-05	1.0353693536e-05	5.8113983974e-10	3.0439772986e+00	2.4570596348e-01	1.2622422092e-04	4.0902610012e-16	7.5290695034e-01	1.8633944244e-05	5.9183419886e-08	7.7361844049e-06	6.1758098152e-02	2.2573420463e-11	4.1497080400e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695861499e-01	2.4417059103e-05	1.0334490010e-05	5.5939689808e-10	3.0439772986e+00	2.4563245278e-01	1.2604018483e-04	3.9971887577e-16	7.5298126586e-01	1.8385588072e-05	5.9393495139e-08	7.7222838745e-06	6.1739653747e-02	2.1063172410e-11	4.0015221202e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705998274e-01	2.4103498416e-05	1.0404014855e-05	6.1422947209e-10	3.0439772986e+00	2.4573345382e-01	1.2681903263e-04	3.9570361278e-16	7.5288022100e-01	1.8147047215e-05	5.8728128917e-08	7.7742488744e-06	6.1764995685e-02	2.2891858764e-11	4.3954936193e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4711689404e-01	2.4700223965e-05	1.0171550783e-05	5.4237204099e-10	3.0439772986e+00	2.4579015929e-01	1.2394744287e-04	4.0748858825e-16	7.5282294118e-01	1.8594895253e-05	5.8853975886e-08	7.5985228006e-06	6.1779223510e-02	2.3129616515e-11	3.8518049860e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703906698e-01	2.4372827762e-05	1.0494014839e-05	5.6612394375e-10	3.0439772986e+00	2.4571261371e-01	1.2793036170e-04	4.0291570839e-16	7.5290052656e-01	1.8350314856e-05	5.8577489954e-08	7.8423718083e-06	6.1759766746e-02	2.1932804400e-11	4.0430221094e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699665204e-01	2.3853828681e-05	1.0515663587e-05	5.6082461600e-10	3.0439772986e+00	2.4567035221e-01	1.2822363826e-04	3.8517872279e-16	7.5294367072e-01	1.7960589328e-05	5.8541780898e-08	7.8591605599e-06	6.1749163011e-02	2.2759583788e-11	3.9950976121e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691578699e-01	2.4598945424e-05	1.0292346916e-05	5.4228498713e-10	3.0439772986e+00	2.4558977976e-01	1.2555508793e-04	4.0109762855e-16	7.5302391182e-01	1.8523594110e-05	5.9135441433e-08	7.6912478954e-06	6.1728946747e-02	2.3094942473e-11	3.8525861986e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4724941118e-01	2.4705243637e-05	1.0139368177e-05	5.4511279532e-10	3.0439772986e+00	2.4592219736e-01	1.2346732902e-04	4.1164480469e-16	7.5269049973e-01	1.8595402179e-05	5.8826905160e-08	7.5729791946e-06	6.1812352795e-02	2.2623768559e-11	3.8767745376e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703269487e-01	2.4394486079e-05	1.0537181054e-05	5.4822574528e-10	3.0439772986e+00	2.4570626465e-01	1.2846097051e-04	3.9957199211e-16	7.5290676815e-01	1.8366773675e-05	5.7864824393e-08	7.8756501082e-06	6.1758173716e-02	2.2013600818e-11	3.9074927328e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708168226e-01	2.3997895318e-05	1.0421071798e-05	5.6389341603e-10	3.0439772986e+00	2.4575507486e-01	1.2701215097e-04	3.8991517193e-16	7.5285864394e-01	1.8067022926e-05	5.7361951003e-08	7.7882320313e-06	6.1770420565e-02	2.2781975307e-11	4.0175005721e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712107337e-01	2.4054316907e-05	1.0226152573e-05	5.3738698045e-10	3.0439772986e+00	2.4579432351e-01	1.2461014515e-04	3.9413425005e-16	7.5281961134e-01	1.8108561505e-05	5.8578817002e-08	7.6398693882e-06	6.1780268341e-02	2.1281607211e-11	3.8327385055e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699707576e-01	2.4760378206e-05	1.0276616150e-05	5.5841572401e-10	3.0439772986e+00	2.4567077440e-01	1.2530837021e-04	4.0644424101e-16	7.5294242192e-01	1.8643139134e-05	5.8747395003e-08	7.6789528579e-06	6.1749268941e-02	2.1977019979e-11	3.9847786769e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708985266e-01	2.4180779236e-05	1.0372009082e-05	5.5490153162e-10	3.0439772986e+00	2.4576321571e-01	1.2640859452e-04	3.9193207177e-16	7.5285030969e-01	1.8204507136e-05	5.7291346822e-08	7.7512789023e-06	6.1772463166e-02	2.3067409622e-11	3.9469038031e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4675044137e-01	2.5089406786e-05	1.0117047753e-05	5.3075719802e-10	3.0439772986e+00	2.4542503272e-01	1.2352639439e-04	4.1873055439e-16	7.5318890156e-01	1.8897062738e-05	5.9014976502e-08	7.5610331076e-06	6.1687610343e-02	2.2436580064e-11	3.7732385091e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4715366024e-01	2.4515660735e-05	1.0257623866e-05	5.5555674835e-10	3.0439772986e+00	2.4582679255e-01	1.2497161989e-04	4.0179614774e-16	7.5278626134e-01	1.8455052589e-05	5.8663894574e-08	7.6631344256e-06	6.1788415059e-02	2.3217907934e-11	3.9499757961e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698832306e-01	2.4286195229e-05	1.0386315682e-05	5.6122232776e-10	3.0439772986e+00	2.4566205336e-01	1.2665203489e-04	4.0041884338e-16	7.5295164014e-01	1.8286330530e-05	5.9291466489e-08	7.7611019611e-06	6.1747080766e-02	2.0961457455e-11	4.0161181471e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4713235899e-01	2.4157950542e-05	1.0362554517e-05	5.5424170810e-10	3.0439772986e+00	2.4580556832e-01	1.2626452558e-04	3.9266536913e-16	7.5280786247e-01	1.8186295109e-05	5.7012097390e-08	7.7440004181e-06	6.1783089746e-02	2.0058944511e-11	3.9717857105e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4685362567e-01	2.4559864930e-05	1.0429558332e-05	5.7670940852e-10	3.0439772986e+00	2.4552784343e-01	1.2727141332e-04	3.9893009065e-16	7.5308581686e-01	1.8495685943e-05	5.7783169503e-08	7.7965692863e-06	6.1713406418e-02	2.0786673860e-11	4.1352500214e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4687109943e-01	2.4240883434e-05	1.0543278364e-05	5.8111032666e-10	3.0439772986e+00	2.4554525394e-01	1.2864708032e-04	3.9544270398e-16	7.5306856798e-01	1.8255047374e-05	5.7382836148e-08	7.8824287033e-06	6.1717774858e-02	2.1861475307e-11	4.1575444623e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4689633783e-01	2.4047193967e-05	1.0780787891e-05	5.7016838804e-10	3.0439772986e+00	2.4557040098e-01	1.3152722902e-04	3.8680264600e-16	7.5304308683e-01	1.8108573174e-05	5.7225046193e-08	8.0611727460e-06	6.1724084456e-02	2.2297555755e-11	4.0706380719e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691256769e-01	2.4769572946e-05	1.0076145802e-05	5.1835160097e-10	3.0439772986e+00	2.4558657211e-01	1.2291984271e-04	4.0872595449e-16	7.5302736240e-01	1.8652166183e-05	5.9606149336e-08	7.5280073468e-06	6.1728141924e-02	2.0746025878e-11	3.6958691300e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4684271649e-01	2.4457867815e-05	1.0473462163e-05	5.5916059769e-10	3.0439772986e+00	2.4551697374e-01	1.2781467874e-04	4.0138182483e-16	7.5309677969e-01	1.8419141490e-05	5.8747755205e-08	7.8287828716e-06	6.1710679123e-02	2.2696454774e-11	3.9840559068e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703430051e-01	2.4610607592e-05	1.0318908602e-05	5.7526211753e-10	3.0439772986e+00	2.4570786448e-01	1.2579890761e-04	4.0291019013e-16	7.5290533006e-01	1.8529457632e-05	5.9415688556e-08	7.7097455980e-06	6.1758575127e-02	2.2448705958e-11	4.1066920851e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717450857e-01	2.4331716913e-05	1.0361680970e-05	5.5505772586e-10	3.0439772986e+00	2.4584756551e-01	1.2622524146e-04	4.0080389462e-16	7.5276545661e-01	1.8316075992e-05	5.9219973052e-08	7.7406955335e-06	6.1793627142e-02	2.2072485199e-11	3.9575579725e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694837799e-01	2.4257116014e-05	1.0294079290e-05	5.7919272584e-10	3.0439772986e+00	2.4562225282e-01	1.2555429937e-04	4.0019601017e-16	7.5299183406e-01	1.8265410276e-05	5.8326755060e-08	7.6930308897e-06	6.1737094498e-02	2.2750749659e-11	4.1337664325e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4683353374e-01	2.4554120947e-05	1.0368866032e-05	5.3539030454e-10	3.0439772986e+00	2.4550782423e-01	1.2654448778e-04	4.0246448865e-16	7.5310605316e-01	1.8491857115e-05	5.8313331419e-08	7.7505424417e-06	6.1708383434e-02	2.2325868737e-11	3.8087981042e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4714687679e-01	2.4409989781e-05	1.0320941131e-05	5.5442170520e-10	3.0439772986e+00	2.4582003363e-01	1.2574761956e-04	3.9944910652e-16	7.5279306035e-01	1.8375670910e-05	5.8957556847e-08	7.7105753027e-06	6.1786719198e-02	2.2682358247e-11	3.9468245393e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698786551e-01	2.3896679549e-05	1.0361583697e-05	5.6080881786e-10	3.0439772986e+00	2.4566159747e-01	1.2635086862e-04	3.9127883440e-16	7.5295274005e-01	1.7993070345e-05	5.8244663996e-08	7.7435381722e-06	6.1746966377e-02	2.2018915299e-11	4.0024362076e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4692832324e-01	2.4100237078e-05	1.0296575110e-05	5.6133323580e-10	3.0439772986e+00	2.4560227065e-01	1.2559832309e-04	3.9465233750e-16	7.5301211792e-01	1.8147770565e-05	5.9137765533e-08	7.6943080653e-06	6.1732080811e-02	2.0773623768e-11	4.0191710498e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695117577e-01	2.4639347044e-05	1.0368180192e-05	5.3674404723e-10	3.0439772986e+00	2.4562504048e-01	1.2645606223e-04	4.0419067532e-16	7.5298829377e-01	1.8553139891e-05	5.8830903059e-08	7.7482874094e-06	6.1737793942e-02	2.1267242737e-11	3.8289474157e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706568731e-01	2.4222917525e-05	1.0358712596e-05	5.6425100266e-10	3.0439772986e+00	2.4573913775e-01	1.2626293884e-04	3.9330382930e-16	7.5287443966e-01	1.8236815459e-05	5.8153336964e-08	7.7406566047e-06	6.1766421827e-02	2.1598492493e-11	4.0321166497e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708689054e-01	2.4420356563e-05	1.0141293055e-05	5.4744194207e-10	3.0439772986e+00	2.4576026430e-01	1.2359874317e-04	4.0246929861e-16	7.5285343196e-01	1.8384949248e-05	5.9549217910e-08	7.5753580631e-06	6.1771722635e-02	2.3175028343e-11	3.8896851654e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698428357e-01	2.3867078133e-05	1.0566354402e-05	5.8103983460e-10	3.0439772986e+00	2.4565802849e-01	1.2885028654e-04	3.9024688346e-16	7.5295590365e-01	1.7970857383e-05	5.7474777509e-08	7.8985241499e-06	6.1746070894e-02	2.1899150778e-11	4.1559822295e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700845221e-01	2.4451657513e-05	1.0476773991e-05	5.8312955391e-10	3.0439772986e+00	2.4568210969e-01	1.2774119210e-04	4.0062239175e-16	7.5293105903e-01	1.8410412386e-05	5.8013589039e-08	7.8302749471e-06	6.1752113052e-02	2.3060994429e-11	4.1599535815e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695925186e-01	2.3993169705e-05	1.0274831469e-05	5.5669421116e-10	3.0439772986e+00	2.4563308734e-01	1.2531228448e-04	3.8808067887e-16	7.5298140212e-01	1.8066410566e-05	5.7522144257e-08	7.6792348616e-06	6.1739812964e-02	2.1913542138e-11	3.9726684553e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703667580e-01	2.4008341028e-05	1.0463460824e-05	5.7344602944e-10	3.0439772986e+00	2.4571023118e-01	1.2755962847e-04	3.9513915056e-16	7.5290353532e-01	1.8075964837e-05	5.8184773219e-08	7.8197918728e-06	6.1759168949e-02	2.3431269490e-11	4.0831827339e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696910598e-01	2.4314200783e-05	1.0463272274e-05	5.8118542445e-10	3.0439772986e+00	2.4564290581e-01	1.2760360103e-04	3.9618411275e-16	7.5297063959e-01	1.8307879315e-05	5.8548935634e-08	7.8199878806e-06	6.1742276495e-02	2.2677951254e-11	4.1493760951e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4734834985e-01	2.4002182634e-05	1.0478359977e-05	5.9184994530e-10	3.0439772986e+00	2.4602077852e-01	1.2752748819e-04	3.9340560486e-16	7.5259186155e-01	1.8063847310e-05	5.7555699101e-08	7.8283727419e-06	6.1837087463e-02	2.2644103029e-11	4.2277734906e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695509292e-01	2.5178450148e-05	1.0139924056e-05	5.0844784532e-10	3.0439772986e+00	2.4562894346e-01	1.2366947050e-04	4.2114539172e-16	7.5298408085e-01	1.8958972142e-05	5.8621325628e-08	7.5765800695e-06	6.1738773231e-02	2.0092955584e-11	3.6276017788e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
